id,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,MathScore,ReadingScore,WritingScore
6624,,,,,,,,,,,,61,75,79
6625,,,,,,,,,,,,65,65,65
6626,,,,,,,,,,,,87,78,77
6627,,,,,,,,,,,,64,61,58
6628,,,,,,,,,,,,71,88,83
6629,,,,,,,,,,,,67,59,60
6630,,,,,,,,,,,,75,67,65
6631,,,,,,,,,,,,63,72,68
6632,,,,,,,,,,,,47,63,58
6633,,,,,,,,,,,,70,73,68
6634,,,,,,,,,,,,83,76,71
6635,,,,,,,,,,,,61,67,56
6636,,,,,,,,,,,,96,98,100
6637,,,,,,,,,,,,78,85,80
6638,,,,,,,,,,,,74,68,66
6639,,,,,,,,,,,,54,62,64
6640,,,,,,,,,,,,60,52,49
6641,,,,,,,,,,,,68,72,67
6642,,,,,,,,,,,,59,76,69
6643,,,,,,,,,,,,42,45,45
6644,,,,,,,,,,,,60,67,68
6645,,,,,,,,,,,,60,67,70
6646,,,,,,,,,,,,65,71,67
6647,,,,,,,,,,,,68,73,69
6648,,,,,,,,,,,,95,99,100
6649,,,,,,,,,,,,67,68,67
6650,,,,,,,,,,,,58,67,64
6651,,,,,,,,,,,,74,79,81
6652,,,,,,,,,,,,65,72,70
6653,,,,,,,,,,,,68,68,69
6654,,,,,,,,,,,,77,76,73
6655,,,,,,,,,,,,82,80,72
6656,,,,,,,,,,,,64,64,56
6657,,,,,,,,,,,,53,61,49
6658,,,,,,,,,,,,75,88,86
6659,,,,,,,,,,,,99,91,91
6660,,,,,,,,,,,,89,83,76
6661,,,,,,,,,,,,66,81,82
6662,,,,,,,,,,,,87,89,90
6663,,,,,,,,,,,,54,50,47
6664,,,,,,,,,,,,91,89,91
6665,,,,,,,,,,,,77,70,62
6666,,,,,,,,,,,,66,67,61
6667,,,,,,,,,,,,66,62,64
6668,,,,,,,,,,,,57,51,44
6669,,,,,,,,,,,,73,71,70
6670,,,,,,,,,,,,94,90,95
6671,,,,,,,,,,,,53,48,50
6672,,,,,,,,,,,,75,82,77
6673,,,,,,,,,,,,61,64,63
6674,,,,,,,,,,,,65,60,66
6675,,,,,,,,,,,,90,100,100
6676,,,,,,,,,,,,74,69,57
6677,,,,,,,,,,,,74,69,68
6678,,,,,,,,,,,,55,62,52
6679,,,,,,,,,,,,43,45,49
6680,,,,,,,,,,,,60,82,78
6681,,,,,,,,,,,,79,73,67
6682,,,,,,,,,,,,64,70,64
6683,,,,,,,,,,,,72,65,70
6684,,,,,,,,,,,,87,93,84
6685,,,,,,,,,,,,56,51,51
6686,,,,,,,,,,,,75,68,69
6687,,,,,,,,,,,,83,86,90
6688,,,,,,,,,,,,67,80,75
6689,,,,,,,,,,,,62,66,66
6690,,,,,,,,,,,,80,71,69
6691,,,,,,,,,,,,40,62,63
6692,,,,,,,,,,,,65,60,54
6693,,,,,,,,,,,,65,71,66
6694,,,,,,,,,,,,57,75,79
6695,,,,,,,,,,,,59,73,78
6696,,,,,,,,,,,,39,50,49
6697,,,,,,,,,,,,67,63,66
6698,,,,,,,,,,,,48,55,55
6699,,,,,,,,,,,,83,94,97
6700,,,,,,,,,,,,85,77,75
6701,,,,,,,,,,,,71,83,75
6702,,,,,,,,,,,,39,49,53
6703,,,,,,,,,,,,50,63,56
6704,,,,,,,,,,,,60,68,66
6705,,,,,,,,,,,,74,75,79
6706,,,,,,,,,,,,87,88,80
6707,,,,,,,,,,,,61,47,51
6708,,,,,,,,,,,,75,81,79
6709,,,,,,,,,,,,73,88,83
6710,,,,,,,,,,,,88,97,100
6711,,,,,,,,,,,,70,78,76
6712,,,,,,,,,,,,38,49,50
6713,,,,,,,,,,,,84,88,90
6714,,,,,,,,,,,,70,74,70
6715,,,,,,,,,,,,55,57,50
6716,,,,,,,,,,,,83,78,72
6717,,,,,,,,,,,,71,82,75
6718,,,,,,,,,,,,65,75,82
6719,,,,,,,,,,,,50,71,64
6720,,,,,,,,,,,,43,50,45
6721,,,,,,,,,,,,72,74,70
6722,,,,,,,,,,,,77,81,80
6723,,,,,,,,,,,,100,100,100
6724,,,,,,,,,,,,77,83,79
6725,,,,,,,,,,,,61,81,79
6726,,,,,,,,,,,,64,53,50
6727,,,,,,,,,,,,45,62,65
6728,,,,,,,,,,,,53,78,76
6729,,,,,,,,,,,,57,54,56
6730,,,,,,,,,,,,50,69,63
6731,,,,,,,,,,,,67,64,64
6732,,,,,,,,,,,,55,62,66
6733,,,,,,,,,,,,62,56,55
6734,,,,,,,,,,,,87,73,70
6735,,,,,,,,,,,,28,17,14
6736,,,,,,,,,,,,47,62,50
6737,,,,,,,,,,,,49,73,59
6738,,,,,,,,,,,,40,54,49
6739,,,,,,,,,,,,63,49,56
6740,,,,,,,,,,,,85,91,94
6741,,,,,,,,,,,,34,37,41
6742,,,,,,,,,,,,83,80,83
6743,,,,,,,,,,,,63,70,69
6744,,,,,,,,,,,,84,81,78
6745,,,,,,,,,,,,58,47,44
6746,,,,,,,,,,,,47,63,65
6747,,,,,,,,,,,,58,61,67
6748,,,,,,,,,,,,44,46,45
6749,,,,,,,,,,,,64,54,50
6750,,,,,,,,,,,,44,39,44
6751,,,,,,,,,,,,61,64,53
6752,,,,,,,,,,,,76,79,77
6753,,,,,,,,,,,,65,73,70
6754,,,,,,,,,,,,85,95,92
6755,,,,,,,,,,,,67,77,73
6756,,,,,,,,,,,,61,68,75
6757,,,,,,,,,,,,55,72,71
6758,,,,,,,,,,,,66,47,42
6759,,,,,,,,,,,,72,82,81
6760,,,,,,,,,,,,82,71,75
6761,,,,,,,,,,,,67,63,69
6762,,,,,,,,,,,,61,67,65
6763,,,,,,,,,,,,52,54,53
6764,,,,,,,,,,,,92,96,95
6765,,,,,,,,,,,,53,52,47
6766,,,,,,,,,,,,53,52,50
6767,,,,,,,,,,,,71,64,60
6768,,,,,,,,,,,,43,40,43
6769,,,,,,,,,,,,74,69,70
6770,,,,,,,,,,,,66,86,81
6771,,,,,,,,,,,,69,85,85
6772,,,,,,,,,,,,37,52,50
6773,,,,,,,,,,,,60,54,51
6774,,,,,,,,,,,,89,86,88
6775,,,,,,,,,,,,49,70,56
6776,,,,,,,,,,,,60,71,73
6777,,,,,,,,,,,,91,100,93
6778,,,,,,,,,,,,71,91,86
6779,,,,,,,,,,,,74,68,69
6780,,,,,,,,,,,,78,78,78
6781,,,,,,,,,,,,74,70,66
6782,,,,,,,,,,,,83,76,78
6783,,,,,,,,,,,,52,53,47
6784,,,,,,,,,,,,64,67,65
6785,,,,,,,,,,,,37,38,32
6786,,,,,,,,,,,,92,82,82
6787,,,,,,,,,,,,78,87,88
6788,,,,,,,,,,,,34,36,35
6789,,,,,,,,,,,,87,100,99
6790,,,,,,,,,,,,92,91,93
6791,,,,,,,,,,,,91,77,69
6792,,,,,,,,,,,,82,86,82
6793,,,,,,,,,,,,62,52,51
6794,,,,,,,,,,,,68,71,71
6795,,,,,,,,,,,,63,65,60
6796,,,,,,,,,,,,47,64,59
6797,,,,,,,,,,,,42,59,53
6798,,,,,,,,,,,,69,67,64
6799,,,,,,,,,,,,59,76,75
6800,,,,,,,,,,,,63,74,76
6801,,,,,,,,,,,,77,67,64
6802,,,,,,,,,,,,84,80,67
6803,,,,,,,,,,,,87,100,100
6804,,,,,,,,,,,,71,84,85
6805,,,,,,,,,,,,57,66,61
6806,,,,,,,,,,,,79,74,67
6807,,,,,,,,,,,,78,88,82
6808,,,,,,,,,,,,53,54,47
6809,,,,,,,,,,,,86,71,67
6810,,,,,,,,,,,,58,68,65
6811,,,,,,,,,,,,79,79,85
6812,,,,,,,,,,,,74,71,67
6813,,,,,,,,,,,,62,73,73
6814,,,,,,,,,,,,86,77,72
6815,,,,,,,,,,,,56,57,47
6816,,,,,,,,,,,,84,83,80
6817,,,,,,,,,,,,96,93,91
6818,,,,,,,,,,,,69,80,79
6819,,,,,,,,,,,,50,40,41
6820,,,,,,,,,,,,84,85,86
6821,,,,,,,,,,,,50,59,61
6822,,,,,,,,,,,,53,68,66
6823,,,,,,,,,,,,80,92,94
6824,,,,,,,,,,,,70,74,69
6825,,,,,,,,,,,,75,88,91
6826,,,,,,,,,,,,78,87,92
6827,,,,,,,,,,,,67,61,61
6828,,,,,,,,,,,,100,96,100
6829,,,,,,,,,,,,79,68,70
6830,,,,,,,,,,,,69,75,76
6831,,,,,,,,,,,,49,63,60
6832,,,,,,,,,,,,76,75,72
6833,,,,,,,,,,,,88,84,83
6834,,,,,,,,,,,,99,85,82
6835,,,,,,,,,,,,48,47,39
6836,,,,,,,,,,,,87,93,89
6837,,,,,,,,,,,,62,74,72
6838,,,,,,,,,,,,80,70,67
6839,,,,,,,,,,,,70,65,65
6840,,,,,,,,,,,,70,70,60
6841,,,,,,,,,,,,78,83,92
6842,,,,,,,,,,,,78,95,97
6843,,,,,,,,,,,,56,62,60
6844,,,,,,,,,,,,53,68,62
6845,,,,,,,,,,,,54,59,56
6846,,,,,,,,,,,,72,76,73
6847,,,,,,,,,,,,67,60,54
6848,,,,,,,,,,,,53,65,58
6849,,,,,,,,,,,,69,72,70
6850,,,,,,,,,,,,81,89,91
6851,,,,,,,,,,,,87,93,94
6852,,,,,,,,,,,,73,82,69
6853,,,,,,,,,,,,63,53,57
6854,,,,,,,,,,,,68,73,68
6855,,,,,,,,,,,,45,49,50
6856,,,,,,,,,,,,71,60,65
6857,,,,,,,,,,,,40,33,32
6858,,,,,,,,,,,,78,67,71
6859,,,,,,,,,,,,65,83,82
6860,,,,,,,,,,,,68,76,77
6861,,,,,,,,,,,,69,58,63
6862,,,,,,,,,,,,56,68,66
6863,,,,,,,,,,,,56,54,51
6864,,,,,,,,,,,,86,85,81
6865,,,,,,,,,,,,90,77,81
6866,,,,,,,,,,,,73,57,67
6867,,,,,,,,,,,,61,69,66
6868,,,,,,,,,,,,36,58,53
6869,,,,,,,,,,,,81,88,85
6870,,,,,,,,,,,,83,69,77
6871,,,,,,,,,,,,65,70,67
6872,,,,,,,,,,,,46,59,54
6873,,,,,,,,,,,,64,65,73
6874,,,,,,,,,,,,51,65,60
6875,,,,,,,,,,,,77,70,72
6876,,,,,,,,,,,,80,94,85
6877,,,,,,,,,,,,83,87,97
6878,,,,,,,,,,,,72,70,65
6879,,,,,,,,,,,,61,77,78
6880,,,,,,,,,,,,78,69,59
6881,,,,,,,,,,,,32,51,53
6882,,,,,,,,,,,,71,69,72
6883,,,,,,,,,,,,65,67,60
6884,,,,,,,,,,,,82,82,85
6885,,,,,,,,,,,,79,80,79
6886,,,,,,,,,,,,59,69,68
6887,,,,,,,,,,,,66,48,43
6888,,,,,,,,,,,,63,75,81
6889,,,,,,,,,,,,71,60,59
6890,,,,,,,,,,,,93,87,91
6891,,,,,,,,,,,,71,87,82
6892,,,,,,,,,,,,72,81,74
6893,,,,,,,,,,,,64,74,81
6894,,,,,,,,,,,,66,74,80
6895,,,,,,,,,,,,78,89,85
6896,,,,,,,,,,,,73,82,76
6897,,,,,,,,,,,,59,73,74
6898,,,,,,,,,,,,79,84,83
6899,,,,,,,,,,,,57,46,47
6900,,,,,,,,,,,,53,65,59
6901,,,,,,,,,,,,83,94,94
6902,,,,,,,,,,,,76,81,88
6903,,,,,,,,,,,,87,97,92
6904,,,,,,,,,,,,95,98,100
6905,,,,,,,,,,,,58,69,70
6906,,,,,,,,,,,,58,59,61
6907,,,,,,,,,,,,78,83,79
6908,,,,,,,,,,,,85,79,82
6909,,,,,,,,,,,,81,88,83
6910,,,,,,,,,,,,64,59,54
6911,,,,,,,,,,,,92,93,87
6912,,,,,,,,,,,,72,63,62
6913,,,,,,,,,,,,63,76,68
6914,,,,,,,,,,,,83,75,77
6915,,,,,,,,,,,,51,72,70
6916,,,,,,,,,,,,50,53,55
6917,,,,,,,,,,,,89,81,82
6918,,,,,,,,,,,,68,79,77
6919,,,,,,,,,,,,69,79,81
6920,,,,,,,,,,,,63,77,71
6921,,,,,,,,,,,,94,91,84
6922,,,,,,,,,,,,100,100,94
6923,,,,,,,,,,,,70,82,76
6924,,,,,,,,,,,,50,59,53
6925,,,,,,,,,,,,82,78,76
6926,,,,,,,,,,,,61,56,53
6927,,,,,,,,,,,,83,87,82
6928,,,,,,,,,,,,43,52,49
6929,,,,,,,,,,,,74,65,68
6930,,,,,,,,,,,,67,53,56
6931,,,,,,,,,,,,74,68,67
6932,,,,,,,,,,,,69,83,77
6933,,,,,,,,,,,,58,66,57
6934,,,,,,,,,,,,68,76,78
6935,,,,,,,,,,,,60,75,75
6936,,,,,,,,,,,,69,87,85
6937,,,,,,,,,,,,62,63,63
6938,,,,,,,,,,,,87,87,96
6939,,,,,,,,,,,,73,78,76
6940,,,,,,,,,,,,64,72,65
6941,,,,,,,,,,,,62,64,67
6942,,,,,,,,,,,,66,63,59
6943,,,,,,,,,,,,71,80,84
6944,,,,,,,,,,,,67,68,56
6945,,,,,,,,,,,,56,77,76
6946,,,,,,,,,,,,61,72,71
6947,,,,,,,,,,,,76,79,81
6948,,,,,,,,,,,,77,68,64
6949,,,,,,,,,,,,59,61,51
6950,,,,,,,,,,,,71,54,56
6951,,,,,,,,,,,,54,44,39
6952,,,,,,,,,,,,66,66,63
6953,,,,,,,,,,,,68,64,60
6954,,,,,,,,,,,,53,63,63
6955,,,,,,,,,,,,80,66,72
6956,,,,,,,,,,,,78,74,72
6957,,,,,,,,,,,,51,58,59
6958,,,,,,,,,,,,81,83,87
6959,,,,,,,,,,,,59,51,50
6960,,,,,,,,,,,,64,60,65
6961,,,,,,,,,,,,79,91,81
6962,,,,,,,,,,,,90,96,97
6963,,,,,,,,,,,,96,85,86
6964,,,,,,,,,,,,70,63,56
6965,,,,,,,,,,,,62,71,69
6966,,,,,,,,,,,,83,72,73
6967,,,,,,,,,,,,55,71,70
6968,,,,,,,,,,,,65,62,56
6969,,,,,,,,,,,,76,81,82
6970,,,,,,,,,,,,61,58,52
6971,,,,,,,,,,,,54,57,61
6972,,,,,,,,,,,,77,66,61
6973,,,,,,,,,,,,56,50,41
6974,,,,,,,,,,,,71,64,57
6975,,,,,,,,,,,,64,64,68
6976,,,,,,,,,,,,68,66,58
6977,,,,,,,,,,,,79,61,59
6978,,,,,,,,,,,,63,63,59
6979,,,,,,,,,,,,76,81,83
6980,,,,,,,,,,,,72,77,66
6981,,,,,,,,,,,,62,70,66
6982,,,,,,,,,,,,51,45,41
6983,,,,,,,,,,,,53,42,44
6984,,,,,,,,,,,,62,57,55
6985,,,,,,,,,,,,47,52,52
6986,,,,,,,,,,,,62,66,56
6987,,,,,,,,,,,,87,98,97
6988,,,,,,,,,,,,88,96,97
6989,,,,,,,,,,,,85,85,75
6990,,,,,,,,,,,,47,45,38
6991,,,,,,,,,,,,63,57,53
6992,,,,,,,,,,,,72,84,74
6993,,,,,,,,,,,,40,60,63
6994,,,,,,,,,,,,67,70,66
6995,,,,,,,,,,,,64,89,82
6996,,,,,,,,,,,,73,83,76
6997,,,,,,,,,,,,83,92,91
6998,,,,,,,,,,,,82,65,67
6999,,,,,,,,,,,,70,84,71
7000,,,,,,,,,,,,85,74,71
7001,,,,,,,,,,,,53,48,50
7002,,,,,,,,,,,,85,92,91
7003,,,,,,,,,,,,57,54,49
7004,,,,,,,,,,,,72,78,80
7005,,,,,,,,,,,,68,78,79
7006,,,,,,,,,,,,31,47,56
7007,,,,,,,,,,,,53,69,71
7008,,,,,,,,,,,,59,52,49
7009,,,,,,,,,,,,74,72,72
7010,,,,,,,,,,,,65,65,67
7011,,,,,,,,,,,,45,53,49
7012,,,,,,,,,,,,79,69,74
7013,,,,,,,,,,,,41,58,58
7014,,,,,,,,,,,,64,74,67
7015,,,,,,,,,,,,50,43,38
7016,,,,,,,,,,,,89,88,88
7017,,,,,,,,,,,,70,69,72
7018,,,,,,,,,,,,77,74,77
7019,,,,,,,,,,,,80,81,74
7020,,,,,,,,,,,,76,65,67
7021,,,,,,,,,,,,55,71,68
7022,,,,,,,,,,,,68,66,62
7023,,,,,,,,,,,,83,92,91
7024,,,,,,,,,,,,76,79,75
7025,,,,,,,,,,,,56,59,56
7026,,,,,,,,,,,,72,69,73
7027,,,,,,,,,,,,74,85,88
7028,,,,,,,,,,,,54,54,59
7029,,,,,,,,,,,,62,75,73
7030,,,,,,,,,,,,79,85,86
7031,,,,,,,,,,,,70,77,71
7032,,,,,,,,,,,,61,63,55
7033,,,,,,,,,,,,65,84,83
7034,,,,,,,,,,,,78,87,86
7035,,,,,,,,,,,,81,87,94
7036,,,,,,,,,,,,42,55,47
7037,,,,,,,,,,,,52,54,44
7038,,,,,,,,,,,,73,74,70
7039,,,,,,,,,,,,69,70,81
7040,,,,,,,,,,,,78,79,76
7041,,,,,,,,,,,,61,82,73
7042,,,,,,,,,,,,62,81,89
7043,,,,,,,,,,,,87,83,82
7044,,,,,,,,,,,,90,84,84
7045,,,,,,,,,,,,89,92,94
7046,,,,,,,,,,,,75,71,72
7047,,,,,,,,,,,,50,67,66
7048,,,,,,,,,,,,68,76,75
7049,,,,,,,,,,,,94,88,93
7050,,,,,,,,,,,,88,89,89
7051,,,,,,,,,,,,69,71,69
7052,,,,,,,,,,,,73,84,86
7053,,,,,,,,,,,,89,100,98
7054,,,,,,,,,,,,59,62,56
7055,,,,,,,,,,,,98,100,98
7056,,,,,,,,,,,,94,89,84
7057,,,,,,,,,,,,59,61,61
7058,,,,,,,,,,,,74,76,70
7059,,,,,,,,,,,,82,92,86
7060,,,,,,,,,,,,59,86,80
7061,,,,,,,,,,,,89,74,77
7062,,,,,,,,,,,,76,82,83
7063,,,,,,,,,,,,58,55,50
7064,,,,,,,,,,,,76,68,63
7065,,,,,,,,,,,,34,59,53
7066,,,,,,,,,,,,76,86,90
7067,,,,,,,,,,,,90,86,83
7068,,,,,,,,,,,,82,76,79
7069,,,,,,,,,,,,64,73,74
7070,,,,,,,,,,,,62,67,70
7071,,,,,,,,,,,,59,77,74
7072,,,,,,,,,,,,73,72,61
7073,,,,,,,,,,,,72,85,84
7074,,,,,,,,,,,,77,75,73
7075,,,,,,,,,,,,69,65,65
7076,,,,,,,,,,,,42,61,57
7077,,,,,,,,,,,,73,77,75
7078,,,,,,,,,,,,59,79,71
7079,,,,,,,,,,,,68,82,82
7080,,,,,,,,,,,,56,63,57
7081,,,,,,,,,,,,91,84,83
7082,,,,,,,,,,,,77,66,65
7083,,,,,,,,,,,,61,60,57
7084,,,,,,,,,,,,56,75,73
7085,,,,,,,,,,,,77,67,67
7086,,,,,,,,,,,,65,70,67
7087,,,,,,,,,,,,55,69,67
7088,,,,,,,,,,,,89,87,83
7089,,,,,,,,,,,,77,83,79
7090,,,,,,,,,,,,77,78,70
7091,,,,,,,,,,,,72,72,74
7092,,,,,,,,,,,,89,90,89
7093,,,,,,,,,,,,73,63,60
7094,,,,,,,,,,,,85,91,78
7095,,,,,,,,,,,,76,82,77
7096,,,,,,,,,,,,74,79,79
7097,,,,,,,,,,,,55,51,45
7098,,,,,,,,,,,,100,94,95
7099,,,,,,,,,,,,36,42,42
7100,,,,,,,,,,,,88,73,79
7101,,,,,,,,,,,,55,70,68
7102,,,,,,,,,,,,88,82,85
7103,,,,,,,,,,,,83,69,64
7104,,,,,,,,,,,,46,38,26
7105,,,,,,,,,,,,52,47,57
7106,,,,,,,,,,,,68,67,61
7107,,,,,,,,,,,,78,81,74
7108,,,,,,,,,,,,68,75,73
7109,,,,,,,,,,,,98,95,95
7110,,,,,,,,,,,,86,89,93
7111,,,,,,,,,,,,58,73,73
7112,,,,,,,,,,,,99,100,100
7113,,,,,,,,,,,,55,50,50
7114,,,,,,,,,,,,73,70,61
7115,,,,,,,,,,,,98,93,91
7116,,,,,,,,,,,,91,98,100
7117,,,,,,,,,,,,75,62,62
7118,,,,,,,,,,,,51,52,55
7119,,,,,,,,,,,,87,80,84
7120,,,,,,,,,,,,72,83,79
7121,,,,,,,,,,,,86,76,73
7122,,,,,,,,,,,,78,85,77
7123,,,,,,,,,,,,89,89,95
7124,,,,,,,,,,,,76,70,70
7125,,,,,,,,,,,,65,76,73
7126,,,,,,,,,,,,88,88,82
7127,,,,,,,,,,,,64,71,68
7128,,,,,,,,,,,,48,43,38
7129,,,,,,,,,,,,82,97,95
7130,,,,,,,,,,,,80,83,79
7131,,,,,,,,,,,,56,67,63
7132,,,,,,,,,,,,79,76,70
7133,,,,,,,,,,,,73,68,73
7134,,,,,,,,,,,,67,74,72
7135,,,,,,,,,,,,50,46,52
7136,,,,,,,,,,,,57,64,68
7137,,,,,,,,,,,,50,63,60
7138,,,,,,,,,,,,62,55,53
7139,,,,,,,,,,,,50,52,51
7140,,,,,,,,,,,,67,61,59
7141,,,,,,,,,,,,60,63,51
7142,,,,,,,,,,,,69,69,64
7143,,,,,,,,,,,,63,67,66
7144,,,,,,,,,,,,63,80,84
7145,,,,,,,,,,,,68,66,61
7146,,,,,,,,,,,,56,67,70
7147,,,,,,,,,,,,58,54,51
7148,,,,,,,,,,,,53,50,51
7149,,,,,,,,,,,,100,99,100
7150,,,,,,,,,,,,47,61,68
7151,,,,,,,,,,,,74,60,65
7152,,,,,,,,,,,,78,64,61
7153,,,,,,,,,,,,69,88,88
7154,,,,,,,,,,,,85,94,92
7155,,,,,,,,,,,,52,60,59
7156,,,,,,,,,,,,63,61,58
7157,,,,,,,,,,,,59,85,83
7158,,,,,,,,,,,,70,84,83
7159,,,,,,,,,,,,53,53,50
7160,,,,,,,,,,,,72,72,78
7161,,,,,,,,,,,,91,93,83
7162,,,,,,,,,,,,89,81,80
7163,,,,,,,,,,,,75,86,83
7164,,,,,,,,,,,,100,100,86
7165,,,,,,,,,,,,67,69,68
7166,,,,,,,,,,,,100,97,93
7167,,,,,,,,,,,,67,72,70
7168,,,,,,,,,,,,65,63,59
7169,,,,,,,,,,,,69,67,70
7170,,,,,,,,,,,,78,100,100
7171,,,,,,,,,,,,42,47,41
7172,,,,,,,,,,,,60,70,73
7173,,,,,,,,,,,,42,51,50
7174,,,,,,,,,,,,93,86,85
7175,,,,,,,,,,,,60,72,74
7176,,,,,,,,,,,,69,71,62
7177,,,,,,,,,,,,47,58,58
7178,,,,,,,,,,,,45,50,52
7179,,,,,,,,,,,,47,53,53
7180,,,,,,,,,,,,76,61,63
7181,,,,,,,,,,,,74,70,68
7182,,,,,,,,,,,,64,72,72
7183,,,,,,,,,,,,77,79,83
7184,,,,,,,,,,,,90,100,100
7185,,,,,,,,,,,,72,78,83
7186,,,,,,,,,,,,100,87,83
7187,,,,,,,,,,,,86,90,90
7188,,,,,,,,,,,,60,73,71
7189,,,,,,,,,,,,67,65,57
7190,,,,,,,,,,,,73,61,60
7191,,,,,,,,,,,,74,71,73
7192,,,,,,,,,,,,76,76,76
7193,,,,,,,,,,,,84,84,85
7194,,,,,,,,,,,,72,59,66
7195,,,,,,,,,,,,77,83,79
7196,,,,,,,,,,,,47,58,51
7197,,,,,,,,,,,,40,50,50
7198,,,,,,,,,,,,58,56,50
7199,,,,,,,,,,,,57,71,67
7200,,,,,,,,,,,,85,82,77
7201,,,,,,,,,,,,61,65,63
7202,,,,,,,,,,,,88,91,89
7203,,,,,,,,,,,,45,50,55
7204,,,,,,,,,,,,66,62,63
7205,,,,,,,,,,,,86,87,80
7206,,,,,,,,,,,,36,44,46
7207,,,,,,,,,,,,66,60,60
7208,,,,,,,,,,,,89,91,85
7209,,,,,,,,,,,,77,82,82
7210,,,,,,,,,,,,93,84,82
7211,,,,,,,,,,,,83,75,77
7212,,,,,,,,,,,,63,63,55
7213,,,,,,,,,,,,83,93,100
7214,,,,,,,,,,,,72,85,85
7215,,,,,,,,,,,,59,59,68
7216,,,,,,,,,,,,84,81,75
7217,,,,,,,,,,,,42,61,68
7218,,,,,,,,,,,,60,54,59
7219,,,,,,,,,,,,63,59,59
7220,,,,,,,,,,,,63,71,75
7221,,,,,,,,,,,,97,92,99
7222,,,,,,,,,,,,68,65,64
7223,,,,,,,,,,,,88,81,80
7224,,,,,,,,,,,,68,63,59
7225,,,,,,,,,,,,51,60,62
7226,,,,,,,,,,,,51,73,68
7227,,,,,,,,,,,,67,77,73
7228,,,,,,,,,,,,79,89,88
7229,,,,,,,,,,,,88,76,77
7230,,,,,,,,,,,,96,97,90
7231,,,,,,,,,,,,58,59,54
7232,,,,,,,,,,,,77,78,72
7233,,,,,,,,,,,,37,39,40
7234,,,,,,,,,,,,47,55,50
7235,,,,,,,,,,,,57,61,59
7236,,,,,,,,,,,,84,93,86
7237,,,,,,,,,,,,88,98,92
7238,,,,,,,,,,,,89,82,82
7239,,,,,,,,,,,,80,100,91
7240,,,,,,,,,,,,55,70,71
7241,,,,,,,,,,,,80,73,84
7242,,,,,,,,,,,,55,52,45
7243,,,,,,,,,,,,74,62,60
7244,,,,,,,,,,,,79,71,73
7245,,,,,,,,,,,,91,86,91
7246,,,,,,,,,,,,74,88,90
7247,,,,,,,,,,,,79,82,77
7248,,,,,,,,,,,,75,75,78
7249,,,,,,,,,,,,49,51,50
7250,,,,,,,,,,,,77,83,88
7251,,,,,,,,,,,,77,76,71
7252,,,,,,,,,,,,70,66,60
7253,,,,,,,,,,,,39,50,39
7254,,,,,,,,,,,,91,91,79
7255,,,,,,,,,,,,16,21,31
7256,,,,,,,,,,,,51,53,47
7257,,,,,,,,,,,,58,70,71
7258,,,,,,,,,,,,49,61,53
7259,,,,,,,,,,,,50,56,56
7260,,,,,,,,,,,,97,83,74
7261,,,,,,,,,,,,58,67,67
7262,,,,,,,,,,,,74,79,80
7263,,,,,,,,,,,,80,90,89
7264,,,,,,,,,,,,64,58,55
7265,,,,,,,,,,,,52,48,46
7266,,,,,,,,,,,,61,67,56
7267,,,,,,,,,,,,90,86,83
7268,,,,,,,,,,,,45,46,44
7269,,,,,,,,,,,,70,78,85
7270,,,,,,,,,,,,63,69,74
7271,,,,,,,,,,,,91,96,91
7272,,,,,,,,,,,,83,94,92
7273,,,,,,,,,,,,38,54,51
7274,,,,,,,,,,,,79,68,66
7275,,,,,,,,,,,,94,86,85
7276,,,,,,,,,,,,67,86,87
7277,,,,,,,,,,,,56,68,71
7278,,,,,,,,,,,,77,77,79
7279,,,,,,,,,,,,70,66,64
7280,,,,,,,,,,,,90,88,82
7281,,,,,,,,,,,,67,62,58
7282,,,,,,,,,,,,73,87,87
7283,,,,,,,,,,,,38,48,55
7284,,,,,,,,,,,,57,69,70
7285,,,,,,,,,,,,70,73,70
7286,,,,,,,,,,,,83,78,80
7287,,,,,,,,,,,,82,84,83
7288,,,,,,,,,,,,83,88,86
7289,,,,,,,,,,,,76,84,89
7290,,,,,,,,,,,,51,68,63
7291,,,,,,,,,,,,60,62,58
7292,,,,,,,,,,,,93,100,99
7293,,,,,,,,,,,,79,84,81
7294,,,,,,,,,,,,62,69,71
7295,,,,,,,,,,,,42,46,49
7296,,,,,,,,,,,,54,52,46
7297,,,,,,,,,,,,66,65,60
7298,,,,,,,,,,,,66,54,49
7299,,,,,,,,,,,,55,57,54
7300,,,,,,,,,,,,79,75,74
7301,,,,,,,,,,,,68,78,70
7302,,,,,,,,,,,,68,66,75
7303,,,,,,,,,,,,82,75,80
7304,,,,,,,,,,,,79,82,86
7305,,,,,,,,,,,,55,58,65
7306,,,,,,,,,,,,62,79,69
7307,,,,,,,,,,,,71,74,78
7308,,,,,,,,,,,,80,82,85
7309,,,,,,,,,,,,62,77,79
7310,,,,,,,,,,,,69,74,72
7311,,,,,,,,,,,,54,52,53
7312,,,,,,,,,,,,66,74,69
7313,,,,,,,,,,,,85,80,74
7314,,,,,,,,,,,,79,85,83
7315,,,,,,,,,,,,50,56,54
7316,,,,,,,,,,,,59,58,57
7317,,,,,,,,,,,,39,46,49
7318,,,,,,,,,,,,54,53,51
